,url,fighter_name,nickname,birth_date,age,death_date,location,country,height,weight,association,weight_class,wins,wins_ko,wins_submission,wins_decision,wins_other,lossess,losses_ko,losses_submission,losses_decision,losses_other
4989,/fighter/Ebenezer-Fontes-Braga-207,Ebenezer Fontes Braga,Pitbull,14/04/1969,52.0,,Rio de Janeiro,Brazil,"6'0""",199 lbs,Gracie Barra Combat Team,Light Heavyweight,13,5,3,2,3.0,13,3,2,2,0.0
4990,/fighter/James-Head-23253,James Head,,09/02/1984,37.0,,"Oklahoma City, Oklahoma",United States,"6'2""",170 lbs,R-1 MMA,Welterweight,9,4,3,2,,9,1,2,1,
4991,/fighter/Stanislav-Nedkov-27115,Stanislav Nedkov,,12/09/1981,39.0,,Veliko Tarnovo,Bulgaria,"5'11""",203 lbs,Bushido Bulgaria,Light Heavyweight,12,6,4,2,,12,1,1,0,
4992,/fighter/Roy-Doliguez-84028,Roy Doliguez,,20/01/1982,39.0,,,Philippines,"5'5""",115 lbs,Submission Sport Philippines,Strawweight,7,1,2,4,,7,1,1,4,
4993,/fighter/Justin-Guthrie-23397,Justin Guthrie,The Pain Train,19/01/1981,40.0,,"Colorado Springs, Colorado",United States,"5'11""",170 lbs,Colorado Fight Factory,Welterweight,18,5,7,6,,18,5,3,1,
4994,/fighter/Nannan-He-169171,Nannan He,,23/05/1991,30.0,,Beijing,China,"5'8""",150 lbs,China Top Team,Lightweight,8,4,1,3,,8,2,3,5,
4995,/fighter/Oron-Kahlon-92631,Oron Kahlon,,03/01/1981,40.0,,Ashdod,Israel,"5'8""",155 lbs,Kahlon MMA,Lightweight,12,3,9,0,,12,0,0,0,
4996,/fighter/Dieuseul-Berto-2007,Dieuseul Berto,Tiger,16/07/1960,61.0,,"Winter Haven, Florida",United States,"5'9""",200 lbs,Tiger's World of Martial Arts,Light Heavyweight,0,0,0,0,,0,1,1,1,
4997,/fighter/Chris-Weidman-42804,Chris Weidman,The All-American,17/06/1984,37.0,,"Baldwin, New York",United States,"6'2""",185 lbs,Serra-Longo Fight Team,Middleweight,15,6,4,5,,15,6,0,0,
4998,/fighter/Adam-Antolin-28758,Adam Antolin,Captain Chaos,28/02/1982,39.0,,"San Jose, California",United States,"5'5""",125 lbs,American Kickboxing Academy,Flyweight,15,3,10,2,,15,2,2,1,
4999,/fighter/Zak-Cummings-31808,Zak Cummings,,02/08/1984,37.0,,"Springfield, Missouri",United States,"6'0""",185 lbs,Glory MMA & Fitness,Middleweight,24,5,12,7,,24,0,2,5,
5000,/fighter/Yui-Chul-Nam-15987,Yui Chul Nam,The Korean Bulldozer,16/07/1981,40.0,,,South Korea,"5'9""",145 lbs,,Featherweight,20,9,1,10,,20,2,1,5,
5001,/fighter/Rin-Saroth-137315,Rin Saroth,,,,,,Cambodia,"0'0""",143 lbs,,Featherweight,4,3,1,0,,4,1,3,3,
5002,/fighter/Tor-Troeng-6850,Tor Troeng,The Hammer,25/01/1983,38.0,,Umea,Sweden,"6'2""",184 lbs,Renyi Fight Camp,Middleweight,16,6,6,4,,16,0,2,5,
5003,/fighter/Stephen-Bass-28788,Stephen Bass,Bigfish,14/11/1982,38.0,,"Shreveport, Louisiana",United States,"5'9""",145 lbs,Mad House Gym,Featherweight,11,1,5,5,,11,1,0,2,
5004,/fighter/Zeilton-Rodrigues-33112,Zeilton Rodrigues,Nenzao,16/07/1982,39.0,,"Rio de Janeiro, Rio de Janeiro",Brazil,"5'8""",135 lbs,Nova Uniao,Bantamweight,13,6,5,2,,13,0,1,4,
5005,/fighter/Jon-Hill-38397,Jon Hill,,24/02/1982,39.0,,"Oklahoma City, Oklahoma",United States,"6'0""",242 lbs,American Top Team OKC,Heavyweight,13,10,3,0,,13,4,3,0,
5006,/fighter/Eliyas-Latupeirissa-232905,Eliyas Latupeirissa,Malaku Warrior,07/09/1994,26.0,,Jakarta,Indonesia,"0'0""",125 lbs,Tigershark Fighting Academy,Flyweight,0,0,0,0,,0,0,0,1,
5007,/fighter/Falco-Neto-Lopes-42302,Falco Neto Lopes,Telelo,02/04/1985,36.0,,,Portugal,"5'10""",185 lbs,Porto Fight Club,Middleweight,11,7,2,2,,11,5,7,0,
5008,/fighter/Josh-Arocho-13245,Josh Arocho,,29/04/1985,36.0,,"Papillion, Nebraska",United States,"5'7""",149 lbs,Team Lethal,Lightweight,14,1,11,1,1.0,14,5,7,4,0.0
5009,/fighter/Desmond-Green-89993,Desmond Green,The Predator,11/10/1989,31.0,,"Rochester, New York",United States,"5'10""",155 lbs,Sanford MMA,Lightweight,23,6,1,16,,23,0,2,6,
5010,/fighter/Rainy-Martinez-152,Rainy Martinez,,,,,"Tucson, Arizona",United States,"6'0""",195 lbs,,Light Heavyweight,0,0,0,0,,0,1,1,0,
5011,/fighter/Ty-Lee-36629,Ty Lee,,,,,Utah,United States,"6'2""",256 lbs,,Heavyweight,8,5,2,1,,8,1,1,0,
5012,/fighter/Aaron-Tregear-8199,Aaron Tregear,,,,,"London, Ontario",Canada,"0'0""",170 lbs,,Welterweight,6,3,3,0,,6,0,3,1,
5013,/fighter/Elizabeth-Phillips-83021,Elizabeth Phillips,,20/08/1986,34.0,,"Spokane, Washington",United States,"5'6""",135 lbs,SikJitsu,Bantamweight,7,2,1,4,,7,2,0,6,
5014,/fighter/Travis-Clark-36803,Travis Clark,The Terror,22/04/1979,42.0,,"Medina, Ohio",United States,"6'1""",205 lbs,Evolve MMA,Light Heavyweight,7,5,1,1,,7,1,2,0,
5015,/fighter/Cale-Yarbrough-34073,Cale Yarbrough,,27/12/1986,34.0,,"Atlanta, Georgia",United States,"6'2""",203 lbs,Hardcore Gym,Light Heavyweight,8,5,2,1,,8,1,1,1,
5016,/fighter/Sheymon-Moraes-93951,Sheymon Moraes,,11/10/1990,30.0,,"Sao Goncalo, Rio de Janeiro",Brazil,"5'8""",145 lbs,Black House,Featherweight,12,5,1,6,,12,2,2,1,
5017,/fighter/Megumi-Fujii-11512,Megumi Fujii,Mega Megu,26/04/1974,47.0,,"Ibara, Okayama",Japan,"5'3""",115 lbs,AACC,Strawweight,26,1,19,6,,26,0,0,3,
5018,/fighter/Cort-Wahle-206847,Cort Wahle,,13/01/1995,26.0,,"Godfrey, Illinois",United States,"5'9""",145 lbs,Cahokia MMA,Featherweight,4,1,2,1,,4,2,3,0,
5019,/fighter/Brad-Blackburn-2920,Brad Blackburn,Bad,25/05/1977,44.0,,"Seattle, Washington",United States,"5'10""",169 lbs,Victory Athletics,Welterweight,18,9,4,5,,18,4,1,8,
5020,/fighter/Louis-Gaudinot-45230,Louis Gaudinot,Goodnight,28/08/1984,36.0,,"Yonkers, New York",United States,"5'3""",125 lbs,Team Tiger Schulmann,Flyweight,8,3,2,3,,8,1,0,4,
5021,/fighter/Anthony-Macias-53,Anthony Macias,Mad Dog,16/07/1969,52.0,,"Oklahoma City, Oklahoma",United States,"5'10""",170 lbs,USA Stars,Welterweight,26,5,16,2,3.0,26,9,8,1,0.0
5022,/fighter/Kosuke-Suzuki-58924,Kosuke Suzuki,Rambo,22/10/1984,36.0,,Chiba,Japan,"5'3""",115 lbs,Paraestra Chiba,Strawweight,14,3,3,8,,14,3,5,4,
5023,/fighter/Jarjis-Danho-76397,Jarjis Danho,Man Mountain,15/10/1983,37.0,,Al-Malikiyah,Syria,"6'3""",256 lbs,Hammers Team,Heavyweight,6,6,0,0,,6,0,0,1,
5024,/fighter/Moses-Murrietta-76324,Moses Murrietta,Motown,15/02/1989,32.0,,"Fontana, California",United States,"6'1""",185 lbs,RVCA,Middleweight,8,6,0,2,,8,3,0,2,
5025,/fighter/Bernardo-Magalhaes-26495,Bernardo Magalhaes,Trekko,04/08/1981,40.0,,Rio de Janeiro,Brazil,"5'9""",155 lbs,TP Fight Team,Lightweight,13,1,2,10,,13,1,0,3,
5026,/fighter/Barb-Honchak-41484,Barb Honchak,Little Warrior,30/08/1979,41.0,,"St. Louis, Missouri",United States,"5'4""",124 lbs,Miletich Fighting Systems,Flyweight,10,1,2,7,,10,1,0,3,
5027,/fighter/Jeremy-Meciaz-253787,Jeremy  Meciaz,Predator,,,,,Unknown,"0'0""",125 lbs,,Flyweight,0,0,0,0,,0,2,0,0,
5028,/fighter/Adib-Sulaiman-289323,Adib Sulaiman,Deep,01/02/1991,30.0,,,Brunei Darussalam,"5'4""",135 lbs,Wolfpack Training Ground,Bantamweight,3,3,0,0,,3,2,0,0,
5029,/fighter/Leo-Leite-139245,Leo Leite,,23/03/1978,43.0,,"Rio de Janeiro, Rio de Janeiro",Brazil,"6'1""",205 lbs,Brazilian Top Team,Light Heavyweight,10,3,3,4,,10,0,0,2,
5030,/fighter/Fan-Rong-215625,Fan Rong,King Kong Warrior,,,,,China,"6'0""",185 lbs,Longyun MMA,Middleweight,14,4,8,2,,14,1,1,0,
5031,/fighter/Israel-Delgado-93101,Israel Delgado,,,,,"American Canyon, California",United States,"5'10""",155 lbs,Panther Muay Thai,Lightweight,2,1,0,1,,2,0,0,3,
5032,/fighter/Emily-Whitmire-61380,Emily Whitmire,Spitfire,24/05/1991,30.0,,"Hillsboro, Oregon",United States,"5'5""",115 lbs,Xtreme Couture,Strawweight,4,0,1,3,,4,0,4,0,
5033,/fighter/Dylan-Smith-48227,Dylan Smith,Savage,,,,"Tulsa, Oklahoma",United States,"6'0""",170 lbs,,Welterweight,10,2,8,0,,10,1,3,2,
5034,/fighter/Tyler-King-70710,Tyler King,The Marauder,05/09/1980,40.0,,"North Attleboro, Massachusetts",United States,"6'5""",246 lbs,Connors MMA,Heavyweight,12,3,7,2,,12,8,0,2,
5035,/fighter/Jacob-Devree-34394,Jacob Devree,,,,,"Gilbert, Arizona",United States,"5'9""",155 lbs,Power MMA Team,Lightweight,12,3,5,4,,12,1,1,2,
5036,/fighter/Warlley-Alves-70750,Warlley Alves,,04/01/1991,30.0,,"Governador Valadares, Minas Gerais",Brazil,"5'11""",170 lbs,X-Gym,Welterweight,14,4,6,4,,14,2,1,2,
5037,/fighter/Lerone-Murphy-209721,Lerone Murphy,The Miracle,22/07/1991,30.0,,Stockport,England,"5'10""",145 lbs,All Powers Gym,Featherweight,10,6,0,4,,10,0,0,0,
5038,/fighter/George-Roop-16415,George Roop,,10/11/1981,39.0,,"Tucson, Arizona",United States,"6'1""",135 lbs,Apex MMA,Bantamweight,15,4,4,7,,15,5,4,4,
5039,/fighter/Treston-Thomison-48473,Treston Thomison,,,,,"Sulphur, Oklahoma",United States,"5'8""",155 lbs,,Lightweight,10,1,8,1,,10,3,1,3,
5040,/fighter/Lance-Wright-222605,Lance Wright,The Boogeyman,23/12/1992,28.0,,"Syracuse, Indiana",United States,"6'2""",185 lbs,Elevation Fight Team,Middleweight,4,0,3,1,,4,0,2,0,
5041,/fighter/Daniel-Sarafian-17665,Daniel Sarafian,,21/08/1982,38.0,,"Sao Paulo, Sao Paulo",Brazil,"5'9""",185 lbs,Power MMA,Middleweight,11,1,7,3,,11,2,1,3,
5042,/fighter/Claude-Wilcox-307853,Claude Wilcox,,10/03/1994,27.0,,"Arkadelphia, Arkansas",United States,"5'11""",185 lbs,,Middleweight,1,1,0,0,,1,2,0,0,
5043,/fighter/Umar-Nurmagomedov-240893,Umar Nurmagomedov,,01/03/1996,25.0,,"Kizilyurt, Dagestan",Russia,"5'8""",135 lbs,Eagles MMA,Bantamweight,13,1,6,6,,13,0,0,0,
5044,/fighter/Mark-Stoddard-67474,Mark Stoddard,,28/11/1983,37.0,,"Clinton, Iowa",United States,"6'2""",168 lbs,Iron Horse Fitness Club,Welterweight,16,6,9,1,,16,1,5,4,
5045,/fighter/Horacio-Gutierrez-172941,Horacio Gutierrez,The Punisher,15/09/1990,30.0,,"Guadalajara, Jalisco",Mexico,"5'10""",145 lbs,Chicago Fight Team,Featherweight,7,4,1,2,0.0,7,1,0,1,1.0
5046,/fighter/James-Lee-2224,James Lee,,22/09/1973,47.0,,"Sylvan Lake, Michigan",United States,"5'11""",205 lbs,Mash Fight Team,Light Heavyweight,15,4,11,0,,15,1,2,0,
5047,/fighter/Sean-OMalley-135099,Sean O'Malley,Sugar,24/10/1994,26.0,,"Helena, Montana",United States,"5'11""",135 lbs,MMA Lab,Bantamweight,14,10,1,3,,14,1,0,0,
5048,/fighter/Khim-Dima-145649,Khim Dima,,11/02/1991,30.0,,,Cambodia,"0'0""",125 lbs,A Fighter,Flyweight,0,0,0,0,,0,1,0,1,
5049,/fighter/Kalindra-Faria-48080,Kalindra Faria,,23/07/1986,35.0,,"Taubate, Sao Paulo",Brazil,"5'7""",125 lbs,Vale Top Team,Flyweight,18,7,5,6,,18,1,4,3,
5050,/fighter/Shannon-Goughary-201397,Shannon Goughary,,12/03/1986,35.0,,"Nashville, Tennessee",United States,"5'2""",115 lbs,Nashville MMA,Strawweight,5,2,3,0,,5,1,2,3,
5051,/fighter/Abner-Lloveras-11729,Abner Lloveras,Skullman,04/09/1982,38.0,,"Barcelona, Catalonia",Spain,"5'11""",155 lbs,Gracie Barcelona,Lightweight,22,8,6,8,,22,3,1,7,
5052,/fighter/Gregor-Gillespie-111701,Gregor Gillespie,The Gift,18/03/1987,34.0,,"New York, New York",United States,"5'9""",155 lbs,Bellmore Kickboxing Academy,Lightweight,14,7,5,2,,14,1,0,0,
5053,/fighter/Takeya-Mizugaki-12074,Takeya Mizugaki,,16/12/1983,37.0,,"Miura, Kanagawa",Japan,"5'7""",135 lbs,Hakkei Gym,Bantamweight,23,5,1,17,,23,6,2,6,
5054,/fighter/Jimmy-Yabo-62444,Jimmy Yabo,The Silencer,30/04/1981,40.0,,"Lapu-Lapu, Cebu",Philippines,"5'6""",145 lbs,Sel-Def MMA,Featherweight,5,5,0,0,,5,5,2,0,
5055,/fighter/Kristina-Williams-250293,Kristina Williams,Warhorse,09/09/1989,31.0,,"Edmond, Oklahoma",United States,"5'8""",125 lbs,American Elite MMA,Flyweight,4,1,0,3,,4,1,1,1,
5056,/fighter/Yushin-Okami-5569,Yushin Okami,Thunder,21/07/1981,40.0,,"Kawasaki, Kanagawa",Japan,"6'2""",185 lbs,Wajutsu Keishukai Tokyo,Middleweight,36,14,3,18,1.0,36,6,1,7,0.0
5057,/fighter/Chris-Brennan-64,Chris Brennan,The Westside Strangler,12/10/1971,49.0,,"Mission Viejo, California",United States,"5'8""",155 lbs,Next Generation,Lightweight,21,1,19,1,,21,6,4,4,
5058,/fighter/Logan-Nail-66886,Logan Nail,,20/06/1989,32.0,,"Sherman, Texas",United States,"6'3""",185 lbs,Grip Game Jiu-Jitsu,Middleweight,2,2,0,0,,2,0,0,2,
5059,/fighter/Nathan-Ghareeb-255963,Nathan Ghareeb,,14/07/1993,28.0,,"Southampton, Massachussetts",United States,"5'8""",145 lbs,Jon Manley MMA,Featherweight,3,3,0,0,,3,0,0,1,
5060,/fighter/Remo-Cardarelli-107895,Remo Cardarelli,,,,,"Milford, Massachusetts",United States,"5'7""",125 lbs,BST MMA,Flyweight,7,0,4,3,,7,3,1,1,
5061,/fighter/Mei-Yamaguchi-21461,Mei Yamaguchi,V.V,03/02/1983,38.0,,"Tokyo, Tokyo",Japan,"5'0""",115 lbs,Riki Gym,Strawweight,21,2,9,10,,21,0,0,12,
5062,/fighter/Jerome-Rivera-139017,Jerome Rivera,The Renegade,22/04/1995,26.0,,"Santa Fe, New Mexico",United States,"5'10""",125 lbs,Destroya MMA,Flyweight,10,0,7,3,,10,3,2,1,
5063,/fighter/Chris-Avila-155641,Chris Avila,,16/01/1993,28.0,,"Lodi, California",United States,"5'10""",155 lbs,Cesar Gracie Fight Team,Lightweight,7,4,2,1,,7,0,0,9,
5064,/fighter/Josh-Streacker-248137,Josh Streacker,,,,,"Chicago, Illinios",United States,"6'1""",170 lbs,MMA Stop,Welterweight,6,5,0,1,,6,0,1,3,
5065,/fighter/Alex-Dunworth-41341,Alex Dunworth,,,,,"Bridgewater, Massachusetts",United States,"5'8""",155 lbs,,Lightweight,2,0,1,1,,2,2,0,0,
5066,/fighter/Jason-Knight-44957,Jason Knight,The Kid,14/07/1992,29.0,,"D'Iberville, Mississippi",United States,"5'10""",145 lbs,Alan Belcher MMA Club,Featherweight,22,3,15,4,,22,1,0,5,
5067,/fighter/Haoxiong-Mo-357705,Haoxiong Mo,,,,,,China,"5'6""",125 lbs,Kunming Quandongli MMA Club,Flyweight,1,0,0,1,,1,1,1,0,
5068,/fighter/Dayana-Silva-38831,Dayana Silva,,17/08/1990,30.0,,"Nova Iguacu, Rio de Janeiro",Brazil,"5'7""",145 lbs,Nova Uniao,Featherweight,9,2,0,7,,9,2,0,5,
5069,/fighter/Christopher-Gonzalez-302397,Christopher Gonzalez,CG Lion,29/07/1991,30.0,,"Sacramento, California",United States,"5'11""",155 lbs,Team Alpha Male,Lightweight,6,1,1,4,,6,1,0,0,
5070,/fighter/Jamie-Stephenson-61161,Jamie Stephenson,,16/12/1987,33.0,,"Bishop Auckland, Durham",England,"6'1""",185 lbs,,Middleweight,4,2,2,0,,4,2,1,0,
5071,/fighter/Marcel-Stamps-204869,Marcel Stamps,,12/04/1985,36.0,,"Greenville, Alabama",United States,"0'0""",176 lbs,,Middleweight,3,2,1,0,,3,0,2,0,
5072,/fighter/Drew-McFedries-2386,Drew McFedries,The Massacre,27/07/1978,43.0,,"Bettendorf, Iowa",United States,"6'0""",185 lbs,Champions Gym,Middleweight,12,11,0,1,,12,2,4,1,
5073,/fighter/Emmanuel-Verdier-227435,Emmanuel Verdier,Bad News,25/12/1993,27.0,,"Margate, Florida",United States,"6'1""",185 lbs,,Middleweight,5,3,1,1,,5,3,0,1,
5074,/fighter/Matt-Helm-200505,Matt Helm,,11/10/1980,40.0,,"St. Louis, Missouri",United States,"5'11""",165 lbs,,Welterweight,1,1,0,0,,1,1,0,0,
5075,/fighter/David-Duran-90547,David Duran,Farmer of Destruction,16/01/1985,36.0,,"Whittier, California",United States,"5'6""",125 lbs,Total MMA Studios,Flyweight,8,4,0,4,,8,2,1,3,
5076,/fighter/Ron-Sparks-40449,Ron Sparks,The Monster,23/11/1974,46.0,,"Louisville, Kentucky",United States,"6'4""",265 lbs,Louisville MMA,Heavyweight,8,6,1,1,,8,2,1,0,
5077,/fighter/Bibiano-Fernandes-11465,Bibiano Fernandes,The Flash,30/03/1980,41.0,,"Manaus, Amazonas",Brazil,"5'7""",145 lbs,AMC Pankration,Featherweight,24,2,9,12,1.0,24,1,0,3,0.0
5078,/fighter/Jeff-Curran-770,Jeff Curran,Big Frog,02/09/1977,43.0,,"Crystal Lake, Illinois",United States,"5'6""",135 lbs,Team Curran,Bantamweight,36,3,19,14,,36,4,2,12,
5079,/fighter/Gabe-Wood-70297,Gabe Wood,,14/12/1982,38.0,,"Chalmette, Louisiana",United States,"5'8""",153 lbs,Power MMA,Lightweight,3,1,0,2,,3,1,3,1,
5080,/fighter/Cody-Stevens-18341,Cody Stevens,The Wolverine,19/08/1982,38.0,,"Mansfield, Ohio",United States,"5'6""",145 lbs,Tiger Muay Thai,Featherweight,14,2,6,6,,14,3,1,7,
5081,/fighter/Eric-Albright-76341,Eric Albright,,07/11/1986,34.0,,Pennsylvania,United States,"5'7""",145 lbs,,Featherweight,3,0,1,2,,3,0,1,0,
5082,/fighter/Matt-Murphy-147799,Matt Murphy,The KO Kid,28/07/1992,29.0,,"Wentzville, Missouri",United States,"5'8""",142 lbs,Academy of Courage,Featherweight,7,5,2,0,,7,2,7,1,
5083,/fighter/Simon-Smotritsky-254075,Simon Smotritsky,Assassin,22/08/2000,20.0,,Holon,Israel,"6'2""",170 lbs,Moshik Box,Welterweight,7,3,1,3,,7,0,0,0,
5084,/fighter/Craig-Campbell-129695,Craig Campbell,,29/04/1985,36.0,,Texas,United States,"0'0""",154 lbs,,Lightweight,2,0,2,0,,2,2,0,1,
5085,/fighter/Trey-Ogden-187343,Trey Ogden,,14/11/1989,31.0,,"Kansas City, Missouri",United States,"5'11""",155 lbs,Glory MMA & Fitness,Lightweight,14,0,10,4,,14,0,3,1,
5086,/fighter/Marcos-Bonilla-130765,Marcos Bonilla,El Matador,17/07/1985,36.0,,"Los Angeles, California",United States,"5'10""",149 lbs,Fight Academy Pasadena,Lightweight,4,1,0,3,,4,2,3,1,
5087,/fighter/Dan-Severn-52,Dan Severn,The Beast,08/06/1958,63.0,,"Coldwater, Michigan",United States,"6'2""",253 lbs,The Beast Academy,Heavyweight,101,23,54,24,,101,5,7,7,
5088,/fighter/Francisco-Trinaldo-31103,Francisco Trinaldo,Massaranduba,24/08/1978,42.0,,"Brasilia, Federal District",Brazil,"5'8""",170 lbs,Evolucao Thai,Welterweight,26,9,5,12,,26,0,3,5,
5089,/fighter/Isaac-DeJesus-28078,Isaac DeJesus,,,,,"Stockton, California",United States,"5'6""",145 lbs,Thrive MMA,Featherweight,12,2,4,6,,12,4,3,0,
5090,/fighter/Azunna-Anyanwu-68352,Azunna Anyanwu,Zu the 8th Wonder,05/08/1981,40.0,,"Philadelphia, Pennsylvania",United States,"6'1""",251 lbs,Renzo Gracie Philly,Heavyweight,15,9,2,4,,15,3,0,3,
5091,/fighter/Maira-Mazar-172802,Maira Mazar,,,,,"Sao Jose dos Campos, Sao Paulo",Brazil,"5'5""",115 lbs,Evolve MMA,Strawweight,7,5,1,1,,7,0,4,0,
5092,/fighter/Jason-Novelli-18136,Jason Novelli,Pepsi,08/06/1979,42.0,,"Vancouver, Washington",United States,"6'0""",155 lbs,Team Quest,Lightweight,12,3,6,3,,12,1,1,1,
5093,/fighter/Kyaung-Thar-Shwe-259683,Kyaung Thar Shwe,,,,,,Myanmar,"0'0""",125 lbs,,Flyweight,0,0,0,0,,0,0,1,0,
5094,/fighter/Andreas-Michailidis-65167,Andreas Michailidis,Spartan,18/07/1988,33.0,,Athens,Greece,"6'0""",185 lbs,EFL Academy,Middleweight,13,7,4,2,,13,4,0,0,
5095,/fighter/Damian-Norris-112393,Damian Norris,Pretty Boy,,,,"Schaumburg, Illinois",United States,"5'11""",170 lbs,Team Alpha Male,Welterweight,10,5,2,3,,10,1,1,1,
5096,/fighter/Vitaly-Minakov-63046,Vitaly Minakov,,06/02/1985,36.0,,"Bryansk, Bryansk",Russia,"6'2""",249 lbs,Eagles MMA,Heavyweight,22,13,7,2,,22,0,0,1,
5097,/fighter/TurOchir-Ariunbold-273519,Tur-Ochir Ariunbold,,26/04/1989,32.0,,Ulaanbaatar,Mongolia,"6'1""",205 lbs,,Light Heavyweight,1,0,0,1,,1,0,0,2,
5098,/fighter/Herbert-Burns-152211,Herbert Burns,The Blaze,02/02/1988,33.0,,"Niteroi, Rio de Janeiro",Brazil,"5'9""",145 lbs,Sanford MMA,Featherweight,11,1,8,2,,11,1,0,2,
5099,/fighter/Kelvin-Gentapanan-108575,Kelvin Gentapanan,,,,,"San Diego, California",United States,"0'0""",0 lbs,Und1sputed,,1,0,0,1,,1,0,0,0,
5100,/fighter/Yaroslav-Amosov-104911,Yaroslav Amosov,Dynamo,09/09/1993,27.0,,Kyiv,Ukraine,"5'11""",170 lbs,Germes Kyiv,Welterweight,26,9,10,7,,26,0,0,0,
5101,/fighter/Edson-Diniz-3651,Edson Diniz,,22/03/1978,43.0,,"Rio de Janeiro, Rio de Janeiro",Brazil,"5'9""",155 lbs,OxyGym Fight Team,Lightweight,12,1,8,3,0.0,12,2,1,2,1.0
5102,/fighter/Galore-Bofando-59466,Galore Bofando,The Paranormal,,,,"London, Greater London",England,"5'11""",170 lbs,London Shootfighters,Welterweight,6,4,0,2,0.0,6,1,0,0,2.0
5103,/fighter/Ismael-Bandiwan-210087,Ismael  Bandiwan,,27/03/1995,26.0,,Baguio,Philippines,"0'0""",135 lbs,Tribal Submission,Bantamweight,6,2,1,3,,6,0,1,1,
5104,/fighter/Bob-Cook-244,Bob Cook,Crazy Bob,,,,"Fresno, California",United States,"5'9""",170 lbs,American Kickboxing Academy,Welterweight,5,2,3,0,,5,0,0,0,
5105,/fighter/David-Ramirez-205443,David Ramirez,,,,,"Austin, Texas",United States,"0'0""",155 lbs,,Lightweight,0,0,0,0,,0,0,0,1,
5106,/fighter/Koki-Naito-154633,Koki Naito,Nobutaka,27/01/1990,31.0,,"Inzai, Chiba",Japan,"5'4""",125 lbs,Paraestra Matsudo,Flyweight,9,5,0,4,,9,0,1,4,
5107,/fighter/Jake-Ellenberger-13068,Jake Ellenberger,The Juggernaut,28/03/1985,36.0,,"Omaha, Nebraska",United States,"5'9""",170 lbs,Reign MMA,Welterweight,31,21,4,6,,31,7,2,6,
5108,/fighter/Ky-Bennett-269911,Ky Bennett,Kobra,28/01/1998,23.0,,"Denver, Colorado",United States,"5'3""",125 lbs,Elevation Fight Team,Flyweight,2,0,1,1,,2,0,0,2,
5109,/fighter/Rob-Hanna-37454,Rob Hanna,,15/10/1984,36.0,,"Dayton, Ohio",United States,"5'10""",145 lbs,EFS MMA,Featherweight,7,1,2,4,,7,0,1,0,
5110,/fighter/Savo-Kosic-86837,Savo Kosic,,17/01/1989,32.0,,Podgorica,Montenegro,"6'1""",205 lbs,UTC MMA Team,Light Heavyweight,4,2,1,1,,4,0,0,2,
5111,/fighter/Luke-Ord-55680,Luke Ord,,,,,,England,"5'9""",145 lbs,Sherburn MMA Club,Featherweight,8,2,3,3,,8,1,0,1,
5112,/fighter/Jumatai-Tasiken-255791,Jumatai Tasiken,,,,,,China,"5'5""",115 lbs,,Strawweight,2,1,1,0,,2,2,4,4,
5113,/fighter/Jorge-Lopez-23271,Jorge Lopez,Lil' Monster,21/11/1988,32.0,,"Las Vegas, Nevada",United States,"5'10""",170 lbs,Wand Fight Team,Welterweight,11,5,0,6,,11,0,0,5,
5114,/fighter/Jose-Flores-60457,Jose Flores,Luke,17/03/1988,33.0,,"Mission, Texas",United States,"6'0""",155 lbs,,Lightweight,9,3,5,1,,9,0,2,0,
5115,/fighter/Bobby-Moffett-159019,Bobby Moffett,The Wolfman,01/06/1990,31.0,,"Homewood, Illinois",United States,"5'10""",145 lbs,MMA Lab,Featherweight,13,1,8,4,,13,1,0,5,
5116,/fighter/Constantin-Blanita-248669,Constantin Blanita,,,,,,Ireland,"5'8""",145 lbs,Team Ryano MMA,Featherweight,1,0,0,1,,1,0,0,0,
5117,/fighter/Rousimar-Palhares-16286,Rousimar Palhares,Toquinho,20/02/1980,41.0,,"Dores do Indaia, Minas Gerais",Brazil,"5'8""",170 lbs,Team Nogueira,Welterweight,19,0,16,3,,19,7,0,3,
5118,/fighter/Alan-Benson-339121,Alan Benson,Beaston,,,,"Castro Valley, California",United States,"0'0""",185 lbs,Crispim BJJ,Middleweight,1,0,0,1,,1,0,0,1,
5119,/fighter/Zhou-Biao-214847,Zhou  Biao,,01/11/1996,24.0,,,China,"0'0""",145 lbs,Changsha Ge Rui Muay Thai,Featherweight,0,0,0,0,,0,1,0,0,
5120,/fighter/Charles-Jourdain-210843,Charles Jourdain,Air,27/11/1995,25.0,,"Beloeil, Quebec",Canada,"5'9""",145 lbs,Academie Pro Star MMA,Featherweight,11,8,3,0,,11,0,0,3,
5121,/fighter/Rogent-Lloret-23272,Rogent Lloret,,20/03/1979,42.0,,"Barcelona, Catalonia",Spain,"6'3""",236 lbs,MMA Barcelona Team,Heavyweight,11,2,6,3,,11,2,1,1,
5122,/fighter/Rocky-Batolbatol-86117,Rocky Batolbatol,The Outlaw,,,22/07/2017,Cagayan De Oro,Philippines,"5'7""",145 lbs,Mindanao Ultimate Mixed Martial Arts,Featherweight,5,2,1,1,1.0,5,1,2,0,0.0
5123,/fighter/Jason-Edwards-285843,Jason Edwards,The Hitman,,,,"Los Angeles, California",United States,"0'0""",185 lbs,,Middleweight,2,2,0,0,,2,1,1,0,
5124,/fighter/Xu-Hong-Xi-350869,Xu Hong Xi,,,,,,China,"0'0""",150 lbs,,Lightweight,0,0,0,0,,0,0,0,1,
